query,subject,score,label
55696,6632,800,1
64976,30968,808,1
2016,55577,0,0
23640,10762,828,1
116071,3265,0,0
84365,9349,791,1
9406,7336,798,1
1455,29937,0,0
9416,11157,800,1
204474,144455,0,0
11141,219844,0,0
22794,1196,775,1
5440,9533,820,1
57862,79143,0,0
8409,661,734,1
6643,51699,817,1
6362,6658,0,0
1003,119,0,0
2016,126074,0,0
7167,29101,817,1
6571,23101,0,0
2852,55353,0,0
5516,1054,0,0
115548,9937,0,0
7416,10449,713,1
1178,368,0,0
959,64927,0,0
7311,56957,800,1
80270,54505,0,0
8322,27301,0,0
57380,8460,0,0
51218,3949,0,0
163702,282617,800,1
79641,1438,0,0
24148,11193,800,1
990,55388,771,1
80267,811,754,1
28957,10240,932,1
283600,3853,0,0
5686,5708,962,1
255189,79633,0,0
1031,2741,0,0
2091,23635,0,0
6586,10952,0,0
57147,115509,0,0
8900,3195,0,0
6942,5887,0,0
150465,10087,0,0
151354,26153,0,0
65268,65125,815,1
51142,90993,0,0
6124,6218,963,1
3839,3840,847,1
11020,3375,0,0
64400,145482,0,0
10025,9862,831,1
23158,199720,0,0
79602,7402,0,0
6634,23020,962,1
10847,55929,834,1
7837,4354,0,0
55662,3091,870,1
6203,6176,800,1
114803,8604,0,0
5518,26173,993,1
1777,64919,0,0
10277,9406,787,1
57187,55854,811,1
269,57222,0,0
79922,3371,0,0
6776,51073,0,0
56943,29926,0,0
10367,54112,0,0
3613,3612,852,1
2259,2796,0,0
8477,1730,0,0
51466,91151,0,0
4536,51079,800,1
7357,27123,0,0
23071,80267,754,1
6927,5092,870,1
80004,84245,0,0
51691,6632,903,1
79441,54801,929,1
81850,127833,0,0
6147,6209,963,1
5217,79809,0,0
347730,6708,0,0
960,22976,0,0
57381,6945,0,0
4302,346689,0,0
6917,5430,872,1
9196,27141,0,0
1975,9033,0,0
23091,9282,993,1
4849,10140,729,1
128674,3216,0,0
2935,9349,800,1
4878,9653,0,0
4712,4719,800,1
11341,1994,0,0
10435,83696,0,0
57181,9739,0,0
286530,23209,0,0
222546,7366,0,0
5532,5533,828,1
57534,5902,0,0
4736,6207,962,1
6579,3263,0,0
7001,11196,800,1
147381,948,0,0
7388,27089,935,1
3622,5931,799,1
26018,6100,0,0
3065,53615,847,1
1357,29933,0,0
2966,2962,800,1
6161,6204,800,1
25977,6138,0,0
10265,83690,0,0
6902,5428,0,0
10199,26574,855,1
7385,4720,800,1
5519,6399,0,0
2773,2782,942,1
6202,7311,955,1
54888,8471,0,0
81551,6297,0,0
91461,11153,0,0
16,7317,810,1
84668,395,0,0
27345,55966,0,0
56902,6203,837,1
10863,10956,0,0
10742,4609,0,0
959,958,870,1
3773,8310,0,0
4695,10975,800,1
6232,2935,800,1
11222,90480,800,1
5708,5701,962,1
53904,57758,0,0
79902,55746,866,1
285,8688,0,0
94081,27089,866,1
6139,6133,952,1
1073,60,768,1
11215,5573,741,1
57369,22887,0,0
27134,2717,0,0
1432,10007,0,0
84936,7336,782,1
5432,5431,998,1
4722,7388,800,1
785,29115,0,0
9167,7381,825,1
4715,29796,800,1
51691,4236,800,1
5906,998,822,1
57152,9658,0,0
2665,3691,0,0
5713,5717,972,1
6235,6155,816,1
6745,80267,754,1
6138,6234,958,1
5335,374654,0,0
2553,81551,800,1
6218,6128,958,1
9045,6161,954,1
23114,8019,0,0
2535,2131,0,0
3416,723961,800,1
11140,58189,0,0
3157,3376,780,1
26046,22853,0,0
4715,4731,800,1
22916,9939,993,1
5713,5702,972,1
128497,4053,0,0
93,5029,0,0
8175,26121,869,1
3015,8970,800,1
79581,1478,0,0
2966,5435,800,1
122953,27302,0,0
231,5232,823,1
54998,64979,800,1
51258,51021,800,1
54566,3821,0,0
23241,10152,0,0
8317,9811,0,0
4725,4702,800,1
162,988,980,1
55611,9447,0,0
54815,1107,940,1
150684,10381,0,0
79090,58485,825,1
6125,6193,947,1
70,26150,0,0
23020,57703,800,1
56241,4983,0,0
8666,6201,800,1
9447,221895,0,0
7205,23170,817,1
222068,54749,0,0
2948,3237,0,0
7184,23193,940,1
9611,988,980,1
92610,8853,0,0
22827,84661,0,0
79858,2098,0,0
644943,6340,0,0
2850,55602,0,0
54434,64850,0,0
57019,5756,850,1
1019,57018,862,1
5436,5440,998,1
5831,11164,933,1
10972,5152,0,0
6615,10362,871,1
27339,6632,954,1
1591,5425,0,0
6595,55274,804,1
7316,7128,870,1
53637,124454,0,0
6156,2197,800,1
6191,6165,951,1
6203,6135,964,1
183,3623,0,0
25831,2596,0,0
10943,11076,0,0
1832,137902,0,0
6124,6194,962,1
5713,5701,962,1
25970,3783,0,0
23450,3550,800,1
399,1144,0,0
10641,64121,800,1
83716,27246,0,0
114971,399664,0,0
482,7110,0,0
10952,6228,800,1
10558,84938,791,1
9527,8674,754,1
3098,57480,0,0
6652,3430,0,0
6634,4236,800,1
245972,9114,816,1
83732,6207,800,1
373863,51126,0,0
374291,4537,800,1
4218,9230,816,1
25936,79003,985,1
6605,6760,992,1
1109,1646,860,1
125950,54499,0,0
4695,4725,998,1
57679,94031,0,0
80306,55090,993,1
10376,8939,0,0
23563,55133,0,0
7532,7534,885,1
79980,84152,0,0
6372,1356,0,0
51371,5682,825,1
1009,56850,0,0
25800,84726,0,0
399694,3725,0,0
6161,6141,960,1
29882,119504,998,1
6280,79075,0,0
200845,246777,0,0
9254,7753,0,0
1315,5091,807,1
8562,3631,0,0
6595,988,980,1
6137,6202,960,1
279,51327,0,0
10343,220134,0,0
3782,55737,0,0
84083,23708,0,0
51009,9694,860,1
10291,8175,931,1
55727,9516,0,0
23521,6164,960,1
6944,283748,0,0
8089,55257,723,1
6206,55781,800,1
5441,84172,850,1
10458,998,870,1
5713,28996,0,0
51804,24141,0,0
7111,2314,741,1
142678,3759,0,0
1810,27036,0,0
51594,9554,827,1
6711,988,980,1
686,259197,0,0
3938,116228,0,0
6228,6147,959,1
5683,5688,972,1
292,6234,782,1
126731,345895,0,0
26253,55165,0,0
908,3840,815,1
6201,23480,800,1
996,10393,993,1
51643,168002,0,0
3691,5988,0,0
5393,27327,0,0
5707,5696,860,1
348093,10595,0,0
11128,5437,945,1
9744,285203,0,0
7314,55432,800,1
80325,1936,828,1
6130,6134,803,1
6147,6158,806,1
10979,8301,873,1
8666,6193,800,1
56654,54935,0,0
4351,23760,806,1
7329,9101,832,1
5711,5696,869,1
25849,84639,0,0
8674,7703,0,0
7965,9255,942,1
5467,4194,741,1
5694,11047,860,1
284486,66037,0,0
11182,63895,0,0
4707,27089,800,1
85480,8076,0,0
10683,9318,0,0
7073,8880,707,1
23097,10001,835,1
54894,8649,0,0
2107,6207,800,1
5704,81543,0,0
10467,8792,0,0
23089,64151,0,0
23365,130589,0,0
11222,165140,0,0
51013,22881,0,0
10129,260436,0,0
2709,7582,0,0
6157,9045,960,1
9061,164592,862,1
4837,11135,0,0
5441,80789,993,1
201931,9261,0,0
10595,143630,0,0
340348,26085,0,0
10521,64127,0,0
1161,153222,0,0
7348,124801,0,0
1633,51068,0,0
11196,81605,819,1
10952,7311,800,1
55210,5867,0,0
1175,161,990,1
23076,2671,0,0
7398,55898,811,1
8532,9147,0,0
4714,29796,800,1
8708,644139,0,0
54809,3835,0,0
51691,9092,800,1
65083,4839,828,1
4357,9554,819,1
2273,8835,0,0
112744,3605,800,1
7329,27328,0,0
51586,5469,993,1
2846,3111,0,0
6232,10209,800,1
6907,6604,807,1
56616,329,773,1
9817,23624,0,0
51035,84936,820,1
364,6991,0,0
25915,4702,777,1
4695,4726,998,1
699,25936,929,1
6202,6175,954,1
668,7805,0,0
84883,145864,0,0
29882,7322,993,1
55905,132,0,0
27349,55794,771,1
55867,11093,0,0
27297,27183,0,0
11321,51184,705,1
1778,83658,958,1
83953,22949,0,0
64963,64976,800,1
55586,11059,0,0
7385,4541,800,1
23283,7514,820,1
27129,5764,0,0
10190,80155,0,0
6632,27258,899,1
9589,6293,705,1
5446,4802,837,1
27173,27092,0,0
3249,11238,0,0
10607,26574,864,1
6633,51362,800,1
3134,143,0,0
25977,79368,741,1
9276,988,980,1
259266,9678,0,0
8533,10980,987,1
57508,5470,0,0
2267,7100,0,0
64405,6340,0,0
7321,85451,777,1
525,90423,826,1
10480,6234,800,1
9045,6128,962,1
5595,54165,873,1
718,3075,870,1
10933,64769,702,1
3696,3685,870,1
27005,7311,800,1
1537,6834,816,1
151871,6837,0,0
55299,84549,807,1
23165,202559,0,0
57478,5470,0,0
23295,26354,0,0
7251,55759,936,1
8500,285782,723,1
6175,26046,800,1
9014,9015,866,1
4218,81876,808,1
10110,3364,0,0
6944,8125,912,1
51073,118487,800,1
55339,10196,0,0
6059,6193,800,1
81619,3485,0,0
10379,4157,0,0
140880,4327,0,0
4713,7385,867,1
119504,83695,0,0
64061,284307,0,0
57459,346562,0,0
27332,129868,0,0
10054,7329,963,1
5272,22937,0,0
140578,2302,0,0
84365,4839,871,1
10961,2041,0,0
6217,6158,804,1
4010,5087,787,1
51070,51287,0,0
80746,340273,0,0
55131,51388,885,1
338645,124783,0,0
3608,2747,0,0
54433,54541,0,0
9470,2938,0,0
7311,26046,800,1
5426,5111,871,1
5689,5718,973,1
4537,4720,800,1
54510,63973,0,0
55294,7078,0,0
6117,2175,993,1
10229,1268,0,0
8467,5928,802,1
4723,4707,800,1
126206,8848,0,0
9219,9112,897,1
6130,6175,964,1
92565,23023,0,0
81876,9230,936,1
10936,7371,0,0
11151,282809,813,1
7040,3694,870,1
7263,9554,791,1
6146,6136,962,1
8754,57460,0,0
90390,4173,0,0
23480,6155,800,1
143241,57558,0,0
340146,3699,0,0
2066,6464,742,1
122060,23101,0,0
64388,57708,0,0
55004,28956,998,1
2355,51700,0,0
11224,6160,813,1
51035,8239,797,1
5216,58,870,1
55930,5672,0,0
10956,79142,0,0
6727,9349,800,1
81033,51056,0,0
10294,3320,826,1
623,8798,0,0
64318,23223,874,1
8666,6222,800,1
6169,6141,959,1
200894,8106,0,0
57154,10875,0,0
4010,5089,738,1
4141,2058,811,1
6595,7155,818,1
10767,6204,800,1
283417,79731,0,0
7408,7791,768,1
2812,6348,0,0
219681,158800,0,0
7818,51021,800,1
9611,6605,811,1
6203,6160,817,1
5684,5718,959,1
6142,6188,777,1
29927,6187,800,1
374393,80128,0,0
5321,6622,0,0
23389,219541,827,1
25925,9984,0,0
79139,10500,0,0
4713,4723,800,1
80349,79577,832,1
5539,27434,0,0
2315,53635,0,0
83746,6045,729,1
2359,5836,0,0
1841,146279,0,0
27115,128408,0,0
7442,5579,0,0
84174,9919,0,0
23179,53838,0,0
6597,728489,0,0
55063,59351,0,0
11073,22803,0,0
79902,2743,0,0
7086,8712,0,0
9719,8882,0,0
2917,91039,0,0
602,9470,0,0
9694,83460,860,1
161835,5029,0,0
142,8914,800,1
10641,3916,993,1
1105,10954,0,0
81857,892,812,1
6416,28232,0,0
121512,6288,0,0
54033,9023,0,0
9524,51144,780,1
11340,1353,0,0
7458,125950,869,1
9896,200576,912,1
869,6305,0,0
57532,11273,855,1
116969,10712,0,0
8641,1476,0,0
25936,4598,0,0
192669,5573,742,1
5518,8428,860,1
8531,64170,0,0
4174,4171,993,1
64759,8639,0,0
6169,6157,959,1
8239,10413,819,1
6874,6884,802,1
83540,79980,840,1
115557,4436,0,0
55207,6545,0,0
29991,6643,0,0
9507,51528,0,0
9040,10980,800,1
6203,6187,962,1
6169,6201,962,1
29767,4363,787,1
968,6443,0,0
23616,30011,815,1
5859,7317,813,1
6727,6728,800,1
10103,22983,0,0
81488,26015,705,1
84838,387032,806,1
5725,3182,764,1
4215,55223,0,0
8175,8683,734,1
374393,1030,0,0
6642,9559,842,1
6206,6134,871,1
54942,84901,0,0
219539,5147,0,0
89766,55226,0,0
257397,7311,800,1
9984,80145,931,1
57546,89866,0,0
23295,8455,826,1
84154,54935,0,0
8175,23350,931,1
3362,248,0,0
6199,94160,0,0
4716,1537,878,1
97,27023,0,0
1000,55034,0,0
58525,8795,0,0
9282,54797,993,1
29882,8697,998,1
7132,4928,0,0
51008,84164,843,1
54965,55835,0,0
9529,200539,0,0
2167,10178,0,0
55565,4633,0,0
57819,3550,800,1
7380,6532,0,0
10560,56265,0,0
9425,57708,809,1
7529,7534,993,1
8456,9643,0,0
6634,51340,800,1
6132,6729,800,1
54469,55787,885,1
9926,57476,0,0
27339,23524,805,1
6632,6625,957,1
6432,6430,795,1
6191,6135,957,1
10929,50937,0,0
8050,1737,815,1
10363,55758,773,1
4048,84433,0,0
6249,286451,0,0
6139,6507,0,0
51455,7314,800,1
7305,84259,0,0
118460,80335,0,0
4541,4536,800,1
4707,4706,800,1
395,7464,0,0
9118,7431,815,1
7453,2675,0,0
51692,917,0,0
1186,164153,0,0
51729,55802,0,0
84889,57826,0,0
1269,57600,0,0
5147,80185,0,0
55844,5528,907,1
6143,6159,800,1
729238,220042,0,0
64976,51021,800,1
5685,10197,812,1
79921,9537,0,0
203068,7280,819,1
6748,1650,809,1
9212,3619,870,1
989,10801,897,1
55317,51057,0,0
9640,411,0,0
1455,221074,0,0
3231,55847,0,0
7325,56659,0,0
4704,4718,800,1
51193,3433,0,0
10135,10289,0,0
5685,5705,961,1
6142,6160,819,1
9095,55862,0,0
6838,5824,0,0
64112,27252,0,0
54512,11340,998,1
5133,29126,870,1
54799,64753,0,0
1537,4712,800,1
4695,4541,800,1
79612,1641,0,0
7137,55830,0,0
23262,23538,0,0
5464,286530,0,0
9097,55898,787,1
23481,4673,819,1
5049,272,0,0
51678,118460,993,1
7478,79400,0,0
27072,9895,859,1
28973,64976,800,1
65080,51021,800,1
5116,5798,0,0
5407,4783,0,0
6217,6134,803,1
705,10885,942,1
10879,64377,0,0
51065,6128,799,1
4701,1537,800,1
90480,10884,947,1
50832,283518,0,0
166378,988,980,1
91754,117854,0,0
317649,5924,0,0
56949,10946,816,1
26119,163,856,1
6137,6129,963,1
118429,221656,0,0
4300,5308,0,0
4649,2830,0,0
6233,27005,800,1
274,4609,870,1
4731,4696,800,1
66002,55906,0,0
246175,2121,0,0
26100,92399,810,1
23066,8576,0,0
6604,6760,826,1
11214,4066,0,0
1164,983,825,1
5711,5693,813,1
51053,1029,806,1
4695,4537,800,1
23643,9810,0,0
4605,286826,826,1
54468,10670,993,1
5970,8517,871,1
3204,5916,0,0
55644,10539,837,1
7781,8502,0,0
6125,6128,906,1
6183,57129,800,1
91156,3371,0,0
5437,84172,850,1
9584,6625,827,1
51678,11340,993,1
1729,84993,838,1
57804,5111,742,1
11224,4736,960,1
131177,79674,0,0
199800,100272147,0,0
162239,27334,0,0
6201,6170,800,1
9716,10569,800,1
5920,283953,0,0
6203,6193,899,1
5495,10298,811,1
80746,283989,823,1
84545,6150,800,1
5469,81857,993,1
10042,6605,819,1
527,51162,0,0
6132,6187,962,1
84313,2532,0,0
23239,50848,0,0
9477,9282,883,1
55211,56896,0,0
6722,137872,0,0
4718,4696,800,1
5062,988,980,1
4724,4538,953,1
5588,5580,752,1
54680,10293,0,0
9967,988,980,1
202018,50838,0,0
219539,2647,0,0
6944,5929,0,0
1737,28976,787,1
11127,706,0,0
3233,2770,0,0
27085,8814,0,0
22921,375748,0,0
6203,6207,962,1
64098,92935,0,0
51065,6229,800,1
3804,25824,0,0
56105,55799,0,0
215,8540,812,1
1938,6133,800,1
2935,6229,800,1
4905,23256,832,1
10959,10960,855,1
5800,25934,0,0
28987,6222,800,1
3811,4340,0,0
5784,55660,0,0
5687,5717,961,1
54881,9073,0,0
150684,51699,810,1
10211,1813,0,0
65123,80789,993,1
10881,55740,870,1
9104,4292,0,0
63967,6118,993,1
9686,7003,845,1
6217,3921,960,1
908,118813,0,0
988,8379,980,1
127700,744,0,0
7368,51280,0,0
2810,9748,866,1
3445,115201,0,0
3787,4893,0,0
23020,51645,800,1
2935,23228,0,0
6198,5879,860,1
10928,7124,860,1
3224,6157,0,0
6185,1047,867,1
1717,7114,0,0
79366,10670,0,0
119180,5898,0,0
9520,8170,0,0
5627,10351,0,0
1938,6175,800,1
10461,7515,0,0
22794,6633,800,1
7781,9341,0,0
6331,3248,0,0
5570,2555,0,0
22903,113026,0,0
6776,2066,742,1
94160,5414,0,0
673,4214,871,1
9545,129807,0,0
6139,6161,973,1
221711,89932,0,0
1022,2965,993,1
54920,6239,0,0
84560,23129,0,0
219927,9801,961,1
6233,6155,800,1
23016,23404,998,1
26277,25913,898,1
10025,1534,0,0
9823,254042,0,0
55653,7025,0,0
26040,5341,0,0
84651,3045,0,0
11332,27148,0,0
3727,1386,867,1
22938,6633,962,1
4704,4700,998,1
80742,3381,0,0
81928,9743,0,0
56949,9939,800,1
55509,3726,741,1
440603,10658,0,0
51098,225,0,0
219927,4706,800,1
8775,9554,808,1
6059,6152,800,1
3567,3568,870,1
23595,8318,816,1
27257,22978,0,0
26039,8110,806,1
54490,4603,0,0
51616,157378,0,0
23016,7332,0,0
3848,5644,948,1
81570,55640,0,0
5937,58477,819,1
93627,79006,0,0
90865,201799,0,0
342538,10728,843,1
64109,23671,0,0
988,3069,980,1
7818,9801,800,1
55233,6788,870,1
84254,8303,0,0
9092,59286,932,1
84365,26155,860,1
96764,23175,0,0
348093,11030,830,1
128553,91663,0,0
4711,4702,942,1
6176,6234,800,1
1837,2639,0,0
4437,5196,0,0
3641,1649,0,0
25988,22981,0,0
10693,8218,828,1
54898,148281,0,0
337867,10613,860,1
117579,7296,0,0
54476,111,0,0
4607,1641,0,0
5337,6999,0,0
10957,913,0,0
163786,1848,0,0
26135,6159,800,1
8985,54626,0,0
29126,486,0,0
51003,80306,993,1
7216,1277,0,0
6201,6173,800,1
24144,51319,842,1
54749,147744,0,0
6499,51074,0,0
1938,6223,858,1
10449,7347,826,1
26145,359948,837,1
6595,8289,831,1
440829,10998,0,0
718,3684,852,1
6132,3921,962,1
55756,8738,0,0
4633,4634,800,1
23287,84901,0,0
219541,116931,827,1
2889,8534,0,0
6634,79706,800,1
10459,23126,764,1
25913,3312,0,0
55770,7850,764,1
53918,6227,800,1
5688,5701,962,1
988,10159,980,1
29079,9968,993,1
10483,10427,878,1
6152,6173,800,1
1806,5332,0,0
51073,28957,800,1
11180,10327,0,0
12,84159,0,0
10920,54329,0,0
80218,2521,864,1
9219,988,980,1
56926,199731,0,0
5701,7316,841,1
57538,125170,0,0
9040,51138,761,1
9489,5810,0,0
120114,161424,0,0
6210,6160,797,1
10483,6613,808,1
60401,27344,0,0
6139,6229,801,1
6502,337867,0,0
6176,6229,801,1
54221,54518,0,0
25862,6206,0,0
9542,126006,0,0
10903,51762,0,0
4287,147495,0,0
27332,7133,0,0
5933,50604,0,0
2694,123096,0,0
3735,200081,819,1
2553,3565,800,1
23091,1025,993,1
7311,9349,800,1
57599,7316,870,1
23091,5430,993,1
56956,23648,850,1
292,6141,722,1
5358,2026,804,1
9388,50999,828,1
28998,6183,800,1
51374,9365,0,0
92335,81617,855,1
988,5701,980,1
7341,22903,750,1
5214,80142,0,0
9184,988,980,1
7385,4725,800,1
55506,354,0,0
30833,24141,0,0
64215,7545,0,0
83464,10608,0,0
9481,11126,0,0
4085,8379,993,1
9375,139324,0,0
22827,122553,0,0
51154,441161,0,0
6432,4735,701,1
375318,901,0,0
10972,140576,794,1
5307,253980,0,0
4976,4719,801,1
54738,9486,0,0
5901,10073,870,1
4736,6224,813,1
29882,25847,998,1
1058,8334,800,1
55781,6202,800,1
991,8379,993,1
6139,9349,953,1
10699,5283,0,0
998,29127,800,1
57132,949,0,0
8312,5203,0,0
8874,28964,866,1
6274,6281,798,1
53918,6207,800,1
6205,6729,800,1
6205,6235,993,1
1537,4694,800,1
23166,1213,0,0
26031,85021,0,0
9048,2919,0,0
54187,8544,819,1
7762,25926,0,0
4088,4093,850,1
8785,116986,0,0
5252,3558,0,0
9382,22796,952,1
22794,56949,800,1
694,1278,0,0
51382,51550,0,0
29780,3987,837,1
8340,3122,800,1
23527,60558,0,0
3358,80823,0,0
64093,83985,0,0
989,8896,818,1
6645,5871,0,0
9221,134430,828,1
2286,6876,871,1
10526,3842,871,1
64849,348932,0,0
10523,51290,0,0
4709,10975,800,1
10226,151987,804,1
91252,9701,0,0
54838,29079,0,0
27037,55917,0,0
9172,64581,0,0
11065,10393,800,1
6222,6204,960,1
23451,5356,764,1
5757,5763,809,1
6695,22837,0,0
51573,5768,0,0
4705,126328,777,1
7311,6147,800,1
23170,9406,817,1
3725,3661,800,1
80306,23097,993,1
9967,10284,793,1
57546,60673,0,0
6125,6202,945,1
4722,4698,897,1
55156,9987,828,1
3626,2624,0,0
6191,2935,800,1
9525,10277,780,1
4501,10713,0,0
3557,9194,0,0
6201,9349,949,1
7089,54510,0,0
4499,54206,0,0
51366,7316,870,1
1677,203859,0,0
4171,6118,895,1
8824,5902,0,0
11102,10775,828,1
6144,7311,800,1
7311,11047,800,1
29104,146279,0,0
143187,8204,0,0
55749,10540,821,1
7039,197258,0,0
2213,7343,0,0
55506,83548,0,0
5111,9134,862,1
132,1345,0,0
2213,27179,0,0
11117,973,0,0
988,10059,980,1
9533,10849,729,1
340602,83594,0,0
4714,57644,0,0
64780,23261,0,0
6146,6164,959,1
5695,9491,819,1
988,92906,980,1
55696,9343,800,1
55507,26018,0,0
6159,2197,800,1
84935,51686,0,0
60678,5431,827,1
26121,10594,962,1
9132,6715,0,0
6228,6157,959,1
84798,10346,0,0
4751,991,993,1
253260,2475,870,1
160428,81494,0,0
9440,8464,993,1
112802,2264,0,0
23309,64426,864,1
4716,4729,874,1
10277,10370,0,0
890,701,993,1
54556,79364,0,0
6627,51362,970,1
6614,92579,0,0
6801,10693,860,1
23065,57719,0,0
8464,4609,993,1
346,9050,0,0
988,7280,980,1
463,9790,0,0
64881,84255,0,0
55364,5455,0,0
636,3356,0,0
7070,7073,787,1
9491,5690,812,1
6187,6146,961,1
5859,3376,845,1
148867,6234,0,0
4329,122622,0,0
10124,8204,0,0
8725,5583,0,0
5865,3169,0,0
54205,842,708,1
6208,6128,963,1
6340,23424,0,0
1592,58499,0,0
3069,6611,835,1
10175,9810,0,0
4833,4830,747,1
6191,3692,750,1
7388,4536,800,1
6895,56287,0,0
26292,26031,0,0
10250,988,980,1
7923,1910,0,0
4716,4726,957,1
10217,4052,0,0
1016,147841,0,0
374882,50939,0,0
64859,5046,0,0
1773,222166,0,0
1230,84171,0,0
1121,3850,0,0
9607,5580,0,0
23011,84909,0,0
80152,1791,0,0
138429,5860,0,0
55131,4839,802,1
91582,7004,0,0
91869,5440,0,0
4144,23118,0,0
6169,23480,800,1
146395,51744,0,0
1014,8650,0,0
6691,51001,0,0
84695,55230,0,0
9775,10921,855,1
56902,6187,800,1
23258,26275,0,0
5008,140456,0,0
51119,8452,818,1
7314,7316,800,1
23462,23001,0,0
6601,65980,827,1
23451,6635,816,1
9871,8301,815,1
1000,3728,782,1
51184,57171,0,0
8939,9444,723,1
127933,85476,0,0
26038,3065,854,1
65003,11128,719,1
51143,6993,862,1
2968,6917,800,1
23551,25852,0,0
83851,6242,0,0
6616,6844,870,1
81628,8888,0,0
1659,56949,931,1
7803,765,0,0
6124,6144,961,1
6629,23020,872,1
768,7442,0,0
84694,100316904,0,0
9611,6602,812,1
6628,6625,904,1
6184,6130,800,1
6210,680,0,0
54884,147179,0,0
5859,56945,713,1
60412,79188,0,0
8837,7411,0,0
285848,7965,0,0
23126,11022,0,0
317781,2587,0,0
2066,10625,742,1
8340,124535,0,0
6187,6147,961,1
51807,23254,0,0
2825,8775,0,0
6045,84108,820,1
6230,6234,962,1
64978,10240,800,1
57697,55120,993,1
64983,54998,800,1
2071,6917,800,1
10723,23090,0,0
51268,23587,857,1
5710,7311,800,1
23710,79036,705,1
284086,22974,0,0
51258,51116,800,1
9416,9129,971,1
11321,81488,813,1
6051,93185,0,0
1184,64766,0,0
1499,8945,883,1
4009,92483,0,0
6233,7345,800,1
65080,28998,962,1
202243,307,0,0
55922,57505,0,0
9456,79098,795,1
6199,6194,871,1
9097,10213,962,1
10078,11319,766,1
7879,8428,0,0
23480,6161,800,1
23481,4839,766,1
2072,146956,993,1
26112,79908,0,0
79755,785,0,0
200576,79658,0,0
220001,2669,0,0
2702,55320,0,0
2086,2139,0,0
149371,51400,0,0
54414,27163,750,1
4599,8174,0,0
836,5271,835,1
6453,51559,0,0
51085,3567,0,0
64983,57129,943,1
51442,55089,0,0
7508,142,810,1
55037,9801,800,1
22794,51340,800,1
27241,54585,859,1
9014,9013,867,1
4722,1537,878,1
1258,6622,0,0
92797,6117,993,1
9364,6617,0,0
222643,4097,0,0
6650,5348,0,0
55781,6218,800,1
1453,1408,798,1
84545,51116,800,1
6319,9217,857,1
80007,79797,0,0
29937,4856,0,0
83479,220074,0,0
7167,3122,800,1
6210,6175,955,1
283377,23229,0,0
4236,9092,898,1
440279,1176,0,0
6628,79706,800,1
65080,10884,944,1
96764,5535,0,0
5934,79811,0,0
487,489,800,1
6950,5515,860,1
10483,6396,838,1
2525,29801,0,0
9810,2926,0,0
80004,94274,0,0
6819,57794,0,0
6170,6155,800,1
54429,151987,0,0
133308,2920,0,0
23187,727936,0,0
144100,25797,0,0
6138,10528,710,1
1066,11335,0,0
843,836,860,1
4045,26207,0,0
6206,4736,962,1
51292,83742,0,0
79728,9643,813,1
146691,6817,799,1
57533,27095,812,1
6164,9045,960,1
3074,5362,0,0
246175,9337,787,1
27339,10569,800,1
6538,80896,0,0
4711,4712,959,1
5678,3170,0,0
3929,6499,0,0
1453,54851,798,1
57537,6623,0,0
1801,1938,867,1
6203,6208,962,1
55114,6812,808,1
5468,2890,0,0
9961,245812,0,0
6227,6173,800,1
1475,1508,870,1
8508,4240,0,0
55901,23585,0,0
56478,1656,812,1
2287,2475,800,1
3440,3441,822,1
6601,55193,806,1
6130,6173,800,1
5520,5527,831,1
7184,80267,754,1
51678,51010,993,1
6908,6917,868,1
5534,5478,870,1
27067,9926,0,0
121642,5328,0,0
9442,9862,830,1
5355,6560,820,1
50801,8785,0,0
6183,56945,800,1
27034,57521,0,0
11224,6189,961,1
6399,10518,0,0
55723,965,0,0
25875,9781,0,0
2328,7469,0,0
55160,5611,0,0
3455,3467,852,1
6169,2107,800,1
6146,6173,800,1
2162,57084,0,0
26052,81626,0,0
23492,80012,862,1
7386,4538,800,1
152273,9073,0,0
23,284273,0,0
11185,3880,0,0
4541,10975,800,1
6194,9045,960,1
64963,118487,800,1
6232,6161,800,1
5928,5991,0,0
388228,11107,0,0
7027,9645,0,0
673,6196,871,1
55028,196513,0,0
57582,140688,0,0
359,9595,0,0
220074,55249,0,0
90139,9584,0,0
6139,6155,800,1
2934,57569,0,0
81533,55502,0,0
4211,4081,864,1
55207,6855,0,0
6510,80023,0,0
8467,988,980,1
1503,55621,820,1
2314,9208,855,1
6218,6209,953,1
51119,9997,817,1
705,51504,800,1
83706,10979,859,1
5713,5689,973,1
84922,5211,0,0
3443,4538,0,0
5588,4140,860,1
8237,55565,0,0
4931,29946,0,0
571,672,860,1
6170,7311,800,1
84749,26279,0,0
51729,1678,0,0
2968,2965,993,1
5788,27030,0,0
50855,3084,929,1
162979,2191,0,0
22850,10965,0,0
9567,4074,0,0
403314,255738,0,0
4722,4718,800,1
7385,7388,963,1
51042,23446,0,0
23567,27067,742,1
51073,57129,906,1
374569,27434,0,0
56990,9469,0,0
5705,7316,855,1
10817,238,800,1
10017,10018,855,1
29927,6155,800,1
381,92610,0,0
56915,51013,981,1
5837,79159,0,0
6188,6144,810,1
2907,23404,0,0
54386,740,0,0
81566,9118,0,0
3921,9349,963,1
54971,64754,0,0
5098,1770,0,0
545,10471,0,0
65258,22916,0,0
