id	num_of_genes	pos_rel_genes	neg_rel_genes
MORF_PPP2R5B	144	5817,8302,4014,109,9002,27302,9019,4902,6276,5526,3603,6861,8425,1565,9896,2901,3596,364,8834,10085,80765,23456,2786,3892,6508,3354,26011,11103,8879,9197,6239,5291,6258,5144,1571,219623,25771,3590,10579,1394,5238,814,2532,26115,8028,3233,23085,4108,7692,782,10564,1386,22832,7181,2048,8629,5145,25830,7029,5892,6927,860,3713,1506,23457,51032,8690,9923,672,22976,8856,1339,199731,5463,22849,11281,6820,7753,9949,11193,3883,58473,8538,5083,5081,5267,5205,4161,9356,3699,7075,3597,8061,10943,7025,11020,1583,2733,2842,9926,7783,2841,55705,10229,2766,403,55669,4193,7582,79840,7541,9095,23187,8464,285527,5440,4660,79577,2825,9491,9425,9821,60412,3849,23131,2072,6493,5787,4437,84628,55274,2334,2709,1993,6360,9252,27334,9121,1310,23617,23275,6570,6833,23545	8914,875,1960,4901,8530,9371,10150,93107,80218,7561,6943,55892,862,10765,55512,83637,2074,5050,22887,1459,3617,23191,5867,56479,5500,171558,8900,3394,6319,6203,65018,5784,136319,57805,11325,761,3761,57620,5020,9033,150000,3516,79366,23095,83539,4548,57722,287,5094,1739,57862,8190,23215,10747,435,1893,10434,55749,712,55112,84364,5475,3386,23192,9099,978,55717,3906,55334,25900,25927,10412,10124,2274,79679,6259,22974,26031,26046,10003,2558,8506,5434,6452,5651,10419,29767,6840,9757,8819,65986,2235,391,9637,3763,27237,121512,3364,2813,284,7378,64087,23043,9736,8608,2665,3911,5438,8872,4837,9675,55344,51678,51639,5589,54514,4741,51144,154796,10327,931,10451,64225,5565,3613,10926,8111,53340,55024,25898,92610,9824,3561,1173,4355,53615,7275,7037,8574,5950,1030,6164,9185,95
MODULE_245	25	908,7411,6745,3842,10953,4043,3312,10575,6726,9531,5480,3838,2280,10961,3301,3837,3336,10130,10954,3329,11014,6746,22926,10945,30000	5189,1371,5063,10214,7337,4300,64319,23498,10395,9826,83932,5777,53844,421,22900,6143,51639,6133,116843,10002,79152,57026,8773,4704,5307
GCM_BMPR2	72	57142,7637,6293,23558,51125,10521,9486,253959,9231,1778,8853,2309,1911,55746,50861,118460,23126,5901,81566,56907,8924,57498,728239,9867,4591,9448,55177,1399,23095,10527,4664,55832,112936,1781,1182,23274,659,10152,23270,143686,4947,23673,23499,51335,9581,10513,51808,2181,23032,23291,3093,9110,55754,256471,9371,2941,81609,84890,80762,55274,93627,10787,11158,57704,4651,5253,9360,2932,55884,4774,473,801	4074,10512,5121,9794,5083,51291,8428,54665,5436,55775,196883,4723,622,5740,9162,57492,51660,117245,10616,5037,10437,10483,1545,6247,63934,6573,218,23743,29888,4060,56896,3741,8854,1536,6294,10972,1842,3419,5713,1029,5837,57862,142940,30837,55901,64111,5457,55629,7410,10970,2005,2719,84839,4190,8987,128866,54103,968,3866,7849,27342,9604,4804,4522,1983,2898,348,7342,55717,3558,5967,3135
MODULE_306	24	2026,5105,6390,230,48,5106,8802,226,2271,3418,3417,50,4190,3939,3420,5315,5223,5214,7167,6392,5213,2597,5230,2023	357,1176,79823,7257,9538,55193,6928,56,3113,9266,25759,29901,5409,5443,4124,11240,51002,54507,51669,57045,64766,1789,1174,948
MORF_MLLT10	253	5817,8302,109,6276,5526,6861,10747,1565,6096,8834,364,10085,7163,11024,6769,3075,23456,355,2786,3354,10274,8879,11103,8929,5291,6239,4620,6258,1571,5108,219623,10144,10018,10129,1394,5238,814,8028,26115,1232,6263,26235,9063,6835,4108,1182,7691,782,4661,10564,9358,2048,22832,3062,25830,3440,3439,1756,6927,2986,64754,9923,3885,2984,3791,22976,7373,8856,4133,1143,1339,79962,494115,8711,7092,10009,10407,6564,22849,8001,11193,5728,3883,5267,4161,9356,83698,23476,3597,2247,10943,26576,7783,5286,496,29909,7700,7088,54014,1038,662,6444,7582,79840,9095,3284,23187,6374,5440,9821,9498,9825,60412,23131,1618,2523,3950,10781,6493,3565,23768,10621,55274,84628,2709,332,1993,6360,7855,9252,27334,1310,64854,154796,6833,23545,4038,9002,27302,9019,4902,3603,10100,2897,6530,2150,2901,7273,2692,1760,79071,9211,3892,26011,9197,5144,53340,4990,3590,10579,3233,23269,23085,10566,23261,1812,57188,6489,3741,1386,5145,339479,7029,10331,5892,9331,860,4857,1506,51032,8690,5243,672,8521,9706,1361,199731,6248,11056,5463,11281,5080,6820,7753,9949,8538,58473,5083,5081,5205,6332,3699,7075,8061,5578,8715,2842,1583,2841,27255,4356,11155,55705,10229,2492,8534,55669,22843,5662,2838,4193,1508,7541,8464,3467,79577,1002,2825,4862,9425,6702,4214,10725,3849,1295,2072,7066,5787,27291,90362,4437,10277,3446,23041,22902,1629,4287,4703,10786,3448,23617,8529,25801	309,84698,374,7184,6897,6689,26017,11338,116983,4794,84914,3851,754,79751,206358,51412,55343,6697,5362,181,11243,84271,200933,5768,2717,9311,51168,9531,1826,6004,5919,3785,7122,22856,285527,2617,1476,833,11072,85313,259,10842,6865,79027,6125,3178,7390,7036,8773,58533,84735,5806,22874,10645,11120,9640,55756,1665,3149,50865,5493,117143,79879,4542,56889,2034,286887,3437,4801,3297,7173,64112,8875,5566,51293,1287,5127,26747,81792,9154,26136,8560,4058,3664,23648,57654,9869,611,7011,5253,26005,79816,90627,5325,7416,84300,6642,22878,81557,823,4323,4985,29994,57337,8340,10879,2675,753,1673,5091,1894,13,5822,83746,270,1183,57186,7090,3627,5157,6710,51079,2628,117,10254,64922,594,11199,2160,361,51778,10209,23126,682,56926,23026,10265,6672,25937,8412,57834,23350,9061,474344,80853,5223,55683,7134,3010,23649,92949,2972,5515,50862,23633,10467,9399,23600,54840,163486,1413,5407,2274,1748,3305,2553,7222,29108,10068,1384,9353,27141,51735,2009,118,8774,23177,10142,5352,387,5862,55814,3309,2529,51527,10670,2669,8630,64963,7525,3843,92610,79983,26033,5465,8692,6185,433,10633,2140,5052,57136,5914,8725,3702,5414,7516,3716,8027,9185,10460,90678,388,7013,55366,11173,3920,4604,4725,5928,3150,2869,2078,11011,827,5277,92342,11118,1951,9427,23036,5067,8833,50,55758,640,7429,5609,60676,55331,10457,26056,55651,9826,1645,1398,6539,1641,55917,4915,1022,4041,5790
MODULE_352	17	1434,3842,10527,7341,9972,5903,5901,7112,4927,7514,57122,3837,3836,7175,1192,30000,10073	9212,8834,1510,1299,23253,579,3590,7798,6014,11103,267,11143,8671,273,5100,23131,10161
MORF_PPP2R5E	75	92342,23173,23197,23190,3607,5861,10285,6745,9650,84901,573,4682,5281,8480,8505,8892,9114,7175,50626,9519,1201,10302,3550,4927,2332,26092,1024,6814,9128,7507,5663,5686,1965,372,10467,5001,26009,5529,10898,9326,6642,8723,8446,8161,832,23513,5694,1059,27336,5879,2647,10994,8766,9554,6880,23291,55922,6470,11235,4201,103910,4087,8559,10623,8273,23549,8799,6311,10573,1523,5701,5716,6391,8813,57862	344454,6999,25803,5156,10438,1269,1272,83890,8658,2181,4129,9411,5170,2213,10298,5053,55872,4319,6451,8451,3172,27232,187,3329,5167,3308,920,22874,25900,10396,6850,5064,1376,54623,84282,4741,1974,55539,826,54206,4885,5358,196528,6853,2018,10464,2813,23310,119,11201,81605,79133,2643,5510,4661,8549,11016,5026,6428,3623,866,597,51729,4712,11097,29099,8773,50652,753,81618,384,6293,2734,313,79736
GNF2_AF1Q	25	107,460,1463,25999,10675,6252,203068,287,2823,2571,9118,1780,5789,2775,11075,81551,3800,9201,3797,138046,23040,10079,10962,2596,55084	4151,274,23215,10157,10658,8807,932,81794,4831,30014,4356,23093,53844,4879,11077,10694,3915,8061,54738,10408,189,55656,51593,9978,84153
MODULE_214	24	2568,1140,2562,2743,1145,525,3359,1137,1135,1142,2741,2567,2569,6261,2742,1143,5024,8001,1141,2555,2563,2558,7222,5025	23543,402,92703,5036,6819,57136,6640,11086,55589,9363,131566,25978,10418,7700,30849,4693,2745,2653,3739,57683,9630,4686,7262,26205
MORF_PSMC1	168	3182,10557,3150,10423,4735,10296,475,9917,22827,1983,9643,5936,55000,6293,4706,30968,11335,10576,9377,6728,5885,6603,8480,27258,8662,10572,8663,5531,6166,10558,826,11100,5901,7528,10490,8872,10542,10540,10134,220988,5683,11047,4831,5499,9587,5685,5684,54623,6635,5887,7555,10175,64963,11079,4738,2029,6500,381,8161,3735,6944,5693,5692,8992,5689,8675,1340,10972,396,1173,79882,11345,1917,9887,10899,10284,103910,10574,6049,5705,7415,5704,5702,5701,5700,6996,1337,10428,3028,10016,9470,1353,22928,1211,92703,9798,81605,10987,51096,1175,1537,10664,4047,7009,3281,8896,821,9529,8880,3276,4722,10063,5713,4719,5714,5715,10548,5518,3320,10541,1327,8930,1022,23438,6902,8725,5868,1936,3838,6726,7381,5437,5436,5537,92140,9167,4707,10992,79017,6612,7341,10959,10627,79171,10531,2108,4695,1347,2079,9354,7529,4733,6647,4694,7531,23549,2764,51366,5510,7317,8813,9524,6396,8636,8720,84193,6746,801	79656,56261,51324,2171,1646,79838,9188,594,56895,7013,10401,5903,8507,5352,80204,29078,2745,10250,36,8898,79605,2870,8538,1789,10856,146909,8202,93107,3676,23293,50619,55743,5602,79816,1763,9169,1429,2353,80018,7419,1041,6426,9761,84811,10409,33,11031,7857,7538,83539,84726,6511,9615,84628,11019,1665,54681,2578,2637,8607,11034,6173,9972,2188,53615,2813,23398,4908,5322,2774,55095,8702,5957,7073,84541,6601,3480,6732,9521,58485,55824,570,8639,84839,1121,5991,54788,79896,152007,8500,1131,53635,9815,10993,23362,50862,6631,1008,55578,56899,214,9552,474344,2803,5004,4327,7941,64426,84306,5167,7141,5784,4363,1105,4051,2002,11321,7936,3685,4117,27335,6015,51299,54769,114294,64184,9407,55471,7169,3973,862,5996,728239,54665,23381,6478,22836,1773,55081,11149,1356,5813,55120,2644,6514,58517,5520,64768,8876,733,3594,55800,191,2791,51523,10692,11140,3738,2116,873,3155,1907,5707,7004,134,23109,2919,11082
MODULE_212	285	6038,57509,216,1809,2628,23089,5320,501,1645,2878,1848,11325,5054,10957,26471,22836,10404,7358,5292,2517,4837,1528,9899,3988,9415,2805,8653,3638,2180,8349,1644,11343,1892,6307,9246,5860,5347,390,4860,1728,10643,983,1075,8836,7153,1033,8754,6241,5111,1349,3654,90411,5092,5878,10682,4522,7341,4318,717,1593,11025,7378,3248,1066,55885,211,8644,9368,2877,1847,5652,6480,1543,1652,23770,3029,2572,6999,1457,5825,2109,9601,7272,6652,5184,2181,5805,2643,8659,2147,3249,5053,1666,64976,10588,178,3312,8470,873,5645,760,9053,9788,5166,3034,7498,7366,5209,5528,3084,5778,2289,4354,5836,5336,6916,8942,5055,2618,3295,8714,2242,1612,3615,2328,3373,2161,10249,3931,1558,344,1733,5106,3242,4485,1579,5045,2875,1776,10993,3290,1610,383,1361,2053,8309,5340,5167,1369,635,1576,5833,6319,10211,570,8424,758,5683,6232,6176,6726,6181,4735,4938,8802,1514,4316,226,2948,4363,4313,2806,127,4942,2746,4258,2184,2582,2271,9588,3417,223,1962,11181,2998,1592,4190,3939,5837,1585,4835,6391,3669,1520,2028,10410,10451,9833,1019,9493,10549,5052,7873,2678,7512,3066,5164,4831,27089,7385,2940,4069,2512,3094,11331,51324,6647,84061,5034,2720,51056,379,594,3030,1312,6716,2923,1116,5607,5300,2946,8991,4643,1071,51635,4257,5444,8876,8536,1020,1845,114294,6591,5037,2592,4738,5608,1787,51128,92086,6818,9709,6303,64083,55647,57472,8031,10972,7508,7360,55437,9741,5226,7009,51449,64087,2739,6888,10901,51227,51103,4734,114928,7145,6646,6783,83943,23588,686,763,10166,3074,83636,85378,51293	57122,5582,64065,85409,5906,928,4520,545,1080,27242,26036,2268,10746,1798,59338,10261,583,9656,9837,3756,26229,384,2615,7402,56980,353132,5201,54475,4600,56978,1855,5476,22950,9595,6927,4108,3141,63971,23531,54936,10036,57096,91304,51130,84830,9950,7416,48,10068,2653,472,3161,3800,80024,22999,2664,7005,1768,28976,22907,6194,10556,57647,4102,51780,8842,51702,9926,2766,55531,10003,26017,6542,23179,9175,8539,5611,7174,55589,6059,53826,114781,9312,9283,333,3071,1192,51450,3691,10863,27290,5678,58498,64799,9260,9039,10463,1583,6432,11264,10497,533,8476,10,4968,51341,1039,51477,1386,975,6364,6955,2230,56269,55083,53353,5261,3313,9542,5357,549,51187,64112,57152,55317,3157,6745,1837,54664,54566,9021,7342,546,55539,54619,117581,2571,54471,10857,4435,10116,57407,8690,22828,2956,55656,3822,119,3671,3162,55703,80328,9636,9123,23397,6497,5122,1975,1965,9277,8614,3930,80025,1442,265,2100,23245,55166,1158,6897,2787,27131,10907,8501,1736,59082,8881,1366,1981,3123,3191,4250,4999,10163,54751,93210,23762,79626,10159,29970,6383,85366,322,64856,9162,10407,10897,1760,55120,25825,284403,1800,4162,29974,7329,367,27032,10307,26576,10157,10135,3441,444,9647,55000,54468,5031,55720,90627,9927,6138,956,661,6671,3043,5570,10051,22937,9988,3236,2350,6147,23576,3091,11313,6571,5597,10695,2043,79842,10046,27350,6764,22794,140688,3897,4288,9641,7517,8292,7700,8887,9334,999,23603,64072,8799,326,6314,3938,4037,57611,1289,3613,10215,10514,57606,23197,4915,11063,5789,10712,586,10633,1420,775,51073,83716,3480,23171,5375,6558,10635,3991,56654
MORF_RAD54L	92	23214,7064,9790,9088,200081,3191,2806,8886,6433,10250,57819,3033,7866,29889,8668,8106,8565,1676,5822,10212,5984,9031,5981,5236,8894,10128,8761,7690,8295,9761,10425,9879,4668,949,10726,7027,1820,11219,2617,2058,6741,10939,7419,3419,3066,10575,23636,7593,11146,1786,10036,23039,6949,10195,2098,23511,64210,9097,8317,9375,6742,4171,6732,6897,6240,8570,701,10856,57187,5550,10314,5591,7407,11231,5430,3376,6118,728642,10594,6294,8883,4141,23534,9319,6749,10989,1431,6449,90411,8882,9585,3181	2147,84168,6401,64092,1457,30837,6461,29106,8662,64288,10869,90134,8263,2139,836,9173,9324,26039,5530,84628,55616,9688,55103,26574,79745,7532,4885,9356,5320,6169,7175,8985,51176,151987,10257,81614,84300,26118,3635,2289,65125,2821,4633,54751,1791,3993,2268,9662,4208,912,2563,7128,22904,3202,6928,64785,2902,7288,9777,55693,8992,1736,10954,1137,56907,55129,23287,3064,10657,64061,9343,288,7086,9172,10,5567,5355,84079,23641,8655,7471,6495,356,9258,6138,841,49860,9957,11001,55204,55591,5646
GCM_FCGR2B	34	1572,587,5409,5571,364,2642,6944,54738,5875,5158,6517,8214,2954,6340,11011,6827,4747,10148,3425,2176,8678,8567,4355,84867,7554,1819,8091,2914,5973,2213,553,5595,1448,2852	57446,6658,55384,1826,7165,5256,550,326,412,94101,1787,763,6000,10891,9528,2886,7915,147,29116,7225,117143,1018,1178,6908,1504,135228,10103,1152,115362,4627,7556,4626,8669,56180
MODULE_211	11	4312,4318,5184,1118,4320,175,4316,4313,4319,4322,4314	140465,25780,9168,4861,64778,23054,5917,54332,9344,1351,11313
GCM_MAP1B	60	7637,11189,9891,8945,9568,23543,150465,148252,60682,11188,253959,23387,8853,5901,3800,57026,81566,56907,8924,57498,219287,57542,63916,4684,4591,9043,23095,4664,55832,23326,5178,84707,65062,9910,10152,10776,4884,51439,9859,51335,122830,9581,10513,23122,950,23291,2181,56478,5789,84890,51701,4131,5253,78986,9706,2932,55884,8476,23542,801	2049,5147,28,6392,9362,23513,10203,7189,3717,1733,187,7511,51188,51668,722,9353,7866,291,2825,5316,10367,54332,8813,4802,2670,9886,60598,79366,8554,10424,112939,51626,116372,5149,2897,4209,3227,29909,57326,3749,130951,3632,7045,7517,10713,154754,55003,8445,64746,4440,314,10712,8802,22904,55612,2000,5714,13,51454,5990
MODULE_355	29	1410,3316,7249,3310,3300,908,4043,3312,9531,10063,3315,11140,821,10694,3301,2288,3309,10131,3336,3329,3305,7184,10576,573,6902,3326,8725,5478,3337	2746,682,5365,80381,4212,1471,3178,10656,54841,51343,4627,6742,1371,2158,3434,24148,3791,5357,56,8731,4053,9622,11132,4215,57835,23384,8664,22948,55270
MODULE_218	16	9123,6567,9122,6530,10682,6538,6554,6555,6574,6532,6569,6529,6557,6564,9187,9194	84939,3336,85302,9918,53635,90,7094,2140,64097,6573,6524,9333,23275,773,6712,8557
MODULE_219	22	3251,6240,10606,1841,6241,8833,7298,353,4522,100,7372,158,3704,204,2618,132,3615,4830,1503,5634,4831,4833	7425,2160,3978,65055,4605,10148,327,51096,6440,4795,54820,59307,54206,53844,94015,5159,3069,9455,22836,10456,8216,1911
MODULE_354	18	4522,191,5053,762,760,5803,10840,875,10993,5793,4942,765,759,763,767,1491,766,761	7976,55203,54437,10363,135,5168,5881,3801,8905,23228,7328,50618,1135,6782,10659,1259,1325,4901
MODULE_528	11	6472,2729,440,4200,2730,875,10993,8797,10873,51056,2180	83892,23317,896,1775,79585,84146,1271,11170,22904,6035,54856
MODULE_240	18	3507,5740,2124,160,5325,8490,28831,27092,57122,7739,84334,79026,55841,63974,10781,23269,59338,9946	51592,6545,6514,55034,51035,1947,259,55325,6915,55437,10810,3708,51172,3750,55317,55788,1457,80124
MODULE_524	25	1266,800,4629,6840,25802,3481,7852,11075,5358,2314,6853,2934,6711,4082,8507,1265,830,11034,2317,4627,9948,7171,6709,23499,1072	11101,8019,54768,3749,79899,56965,192683,58498,6286,135228,5362,51575,3454,4048,11329,6147,4589,6209,6187,10622,114294,26584,79654,7323,55704
MODULE_525	56	5310,3988,3638,23165,4495,969,5366,22906,752,84248,50507,54468,3930,10926,6444,54986,3125,25896,51068,27161,117289,79101,80145,26118,1665,5781,9908,23020,134429,54888,8763,85403,64782,55527,55207,57162,80311,84541,6793,85479,51272,51762,9847,23224,7091,83637,23233,84807,286530,81606,80228,8660,64318,56616,6543,79258	7324,594,4940,1,2525,10280,3215,4669,10939,57180,1956,9397,79713,7594,6929,4319,9751,29886,6232,8036,8993,8239,10936,9110,90338,8881,25793,55643,6218,23118,10681,728,114625,1006,3308,54465,53344,23382,3575,259232,2769,23108,3065,1457,54700,2302,3683,5820,4758,8517,5053,3820,411,987,2304,25912
MODULE_12	318	1266,8543,7128,1277,10398,2719,7102,57509,1809,2217,1293,5118,1281,2628,1290,2944,7791,713,3485,7422,358,6515,7052,23089,1601,5168,4638,1306,8910,165,2022,7301,5156,5187,1292,1282,1028,501,1645,10278,5919,55970,51232,1842,6590,4629,8406,2335,9249,2697,3913,10135,2878,2532,6422,4035,23524,604,1278,6282,1026,4854,3487,7045,5552,83604,7168,2260,2550,2014,2195,11031,2192,4237,857,3434,5348,23166,1363,2353,1291,3569,6035,5054,7123,25937,6525,50486,3486,2619,3164,5947,64061,3489,26137,6623,3491,3949,388,1410,26471,6347,4129,3726,595,3371,1627,9452,9962,3983,7485,51363,28951,22836,5339,1307,25800,2941,3280,11135,79921,7216,79602,7021,4684,9188,9945,23335,5178,23641,10611,10099,10982,2355,9770,7025,667,26053,2766,10791,25833,29970,5996,3897,11145,10962,5101,6616,5764,6663,2173,1381,54541,3988,214,1759,9415,9353,6252,2026,3800,2805,25999,4023,6935,6304,7078,133,3481,4804,4118,23136,288,7805,8349,6279,2596,11075,11343,5730,1545,4747,5354,6750,7122,8537,9145,1917,7067,9639,1892,3691,5445,427,7088,7133,4915,3992,3300,23220,6307,2065,5860,7447,4741,1748,4155,7089,1464,2037,23321,1955,4359,6285,5151,10079,9118,57060,4199,23208,8905,9098,23162,7545,2246,23336,4015,1000,2705,1785,5806,10979,10631,1462,361,6376,2920,7127,11326,2152,1668,341,84525,3576,2919,55885,27253,10529,5287,1299,6662,2261,1832,3306,1140,212,27347,10626,23770,11170,9572,5080,23209,4891,9414,1524,50649,5274,5121,1400,5653,7704,2891,4826,2902,4857,9201,1463,5645,51704,6447,5179,9915,5078,1804,5142,4974,5412,10810,8869,745,1267,1910,9638,2823,6507,5129,3892,5803,2670,6457,1534,9459,2006,10964,5967,1301,6004,9636,23500,2201,10485,7368,3163,8671,6717,2770,22982	55879,23529,2040,10235,5224,51271,2491,2122,51364,5609,1119,925,2309,10494,10067,55599,23460,218,11313,51352,8483,53916,9700,221120,8514,64215,55201,7873,7272,9126,63943,3635,1316,23098,7349,27430,57721,10127,50615,392,5994,3476,51084,1797,64395,3768,23384,29799,5509,2045,27101,5441,3868,10655,4983,27342,79019,3157,9842,7227,169522,28973,4887,4739,79626,54209,88,357,3738,3910,6695,221,81849,6857,2980,55800,9968,9919,23478,6711,3918,5584,23223,4053,338,3709,89122,57017,3964,9047,6361,57533,2213,2191,6448,6000,6320,11005,5553,30014,996,7705,758,5036,112939,3991,6604,54825,11063,7407,10087,80218,680,9496,81603,9295,51008,2887,191585,57644,79158,5929,6293,55143,3242,7472,9690,101,566,131,57496,64225,25865,4716,55503,794,8394,51348,3209,8467,8544,7498,79748,23512,10553,55911,55843,11051,9519,29072,7372,1230,6208,9066,8460,155465,26998,4059,10154,754,725,60682,22999,9001,2769,7862,2556,141,23633,3623,11260,1448,2623,84076,6601,56950,6440,1337,4893,57214,10245,6184,80267,654817,4259,1908,347902,2107,6649,10218,1209,369,6643,1937,1891,4168,6390,85409,4758,3122,2665,5787,9294,435,5366,92399,6578,4688,56978,55856,4772,5000,7066,2051,1535,51237,9791,1962,6874,8897,3872,66036,753,23595,5261,136319,1981,6769,6344,2706,93624,7008,57505,4090,23344,51298,55215,676,5494,90203,4794,3196,4157,3852,1795,10284,2059,5580,6774,22976,9938,5784,23531,60676,4192,9682,9486,51228,51059,51074,1438,5458,2313,55074,5982,2033,5515,51763,51439,25896,93,9784,54937,51491,115330,22977,9510,9741,3142,10202,9696,673,3442,9529,4919,115653,60528,3213,4938,85403,7439,57379,54487,7316,3053,23042,8736,140,57649,63982,4947,7288,284,54894,84645,11118,130,11149,10076,3620,8140,29089,6580,2150,9063,9077,1318,1
GNF2_MKI67	26	2305,6790,3161,1058,64151,890,7153,259266,3832,4288,983,22974,1063,51203,332,1062,9700,991,11065,9918,6241,6240,5111,9833,146909,10112	347,10040,563,27198,64105,4753,684,7181,8697,23170,2051,771,51025,10921,5747,54472,5530,1994,5310,963,55512,131,80218,287,115362,2739
MODULE_521	32	10135,3569,3479,5764,1440,2896,6745,1017,942,2244,3976,1950,8829,9294,1435,1489,8061,9391,6786,3562,916,1839,7433,7292,1906,7424,2266,7076,2252,6374,887,1725	51454,54810,3914,23228,23200,64318,29887,3157,6707,3613,3055,12,4621,766,5626,4807,8653,79838,3798,23131,11272,4772,6658,9247,659,6834,5079,84807,65998,3851,92086,2188
